ACK_ID,ROW_ORDER,PROVIDER_ELIGIBLE_NAME,PROVIDER_ELIGIBLE_EIN,PROVIDER_ELIGIBLE_US_ADDRESS1,PROVIDER_ELIGIBLE_US_ADDRESS2,PROVIDER_ELIGIBLE_US_CITY,PROVIDER_ELIGIBLE_US_STATE,PROVIDER_ELIGIBLE_US_ZIP,PROV_ELIGIBLE_FOREIGN_ADDRESS1,PROV_ELIGIBLE_FOREIGN_ADDRESS2,PROV_ELIGIBLE_FOREIGN_CITY,PROV_ELIGIBLE_FOREIGN_PROV_ST,PROV_ELIGIBLE_FOREIGN_CNTRY,PROV_ELIGIBLE_FOREIGN_POST_CD
"20150216131827P030088089079001",5,"AMERICAN CENTURY INVESTMENT MANAG",,"PO BOX 419786",,"KANSAS CITY","MO","64141",,,,,,
"20150216131827P030088089079001",6,"OPPENHEIMER FUNDS, INC",,"PO BOX 5270",,"DENVER","CO","80217",,,,,,
"20150216131827P030088089079001",7,"DEUTSCHE INVESTMENT MANAGEMENT AMER",,"22 SOUTH RIVERSIDE PLAZA",,"CHICAGO","IL","60606",,,,,,
"20150216131827P030088089079001",8,"FIDELITY MANAGEMENT & RESEARCH COMP",,"82 DEVONSHIRE STREET",,"BOSTON","MA","02109",,,,,,
"20150216131827P030088089079001",9,"THE VANGUARD GROUP, INC",,"PO BOX 2600",,"VALLEY FORGE","PA","19482",,,,,,
"20150216153345P040093520183001",1,"VOYA RETIREMENT INSURANCE & ANNUITY","710294708",,,,,,,,,,,
"20150216170425P040123351793001",1,"DREYFUS CORP.",,"C/O BNY MELLON","ONE WALL STREET","NEW YORK","NY","10286",,,,,,
"20150216170425P040123351793001",2,"FIDELITY INV. INST. OP. CO., INC.","042647786",,,,,,,,,,,
"20150217102734P040094487863001",1,"DIVERSIFIED INVESTMENT ADVISORS","133689044",,,,,,,,,,,
"20150217110006P040094532439001",1,"PRUDENTIAL RETIREMENT INSURANCE AND","061050034",,,,,,,,,,,
"20150217131338P030127458977001",1,"CHARLES SCHWAB INVESTMENT MGMT, INC","943106735",,,,,,,,,,,
"20150217131338P030127458977001",2,"CHARLES SCHWAB & CO., INC.","941737782",,,,,,,,,,,
"20150217131338P030127458977001",3,"VALIC RETIREMENT SERVICES COMPANY","510396365","2929 ALLEN PARKWAY",,"HOUSTON","TX","77019",,,,,,
"20150217160710P030089778455001",1,"AMG TIMESQUARE",,"161 WASHINGTON ST. STE 1600","EIGHT TOWER BRIDGE","CONSHOHOCKEN","PA","19428",,,,,,
"20150217160710P030089778455001",2,"BLACKROCK FUNDS",,"40 EAST 52ND ST.",,"NEW YORK","NY","10022",,,,,,
"20150217160710P030089778455001",3,"DODGE & COX",,"555 CALIFORNIA STREET","40 FL","SAN SAN FRANCISCO","CA","94104",,,,,,
"20150217160710P030089778455001",4,"JANUS MUTUAL FUNDS",,"151 DETROIT STREET",,"DENVER","CO","802190668",,,,,,
"20150217160710P030089778455001",5,"PACIFIC INVESTMENT MGMT COMP.",,"840 NEWPORT CENTER DRIVE",,"NEWPORT BEACH","CA","926605397",,,,,,
"20150217160710P030089778455001",6,"STATE STREET GLOBAL ADVISORS",,"ONE LINCOLN STREET",,"BOSTON","MA","02111",,,,,,
"20150217160710P030089778455001",7,"MORGAN STANLEY DEAN WITTER",,"1585 BROADWAY",,"NEW YORK","NY","10020",,,,,,
"20150217160710P030089778455001",8,"GOLDMAN SACHS",,"71 SOUTH WACKER ST","STE 500","CHICAGO","IL","60606",,,,,,
"20150217160710P030089778455001",9,"DIMENSIONAL FUND ADVISORS",,"6300 BEE CAVE ROAD","BUILDING ONE","AUSTIN","TX","78746",,,,,,
"20150217160710P030089778455001",10,"VANGUARD",,"100 VANGUARD BLVD",,"MALVERN","PA","193552331",,,,,,
"20150217160710P030089778455001",11,"HARBOR CAPITAL ADVISORS",,"111 2 WACKER DR","34TH FL","CHICAGO","IL","60606",,,,,,
"20150217160710P030089778455001",12,"NUVEEN INVESTMENTS",,"2049 CENTURY PARK EAST",,"LOS ANGELES","CA","90067",,,,,,
"20150217160710P030089778455001",13,"PUTNAM INVESTMENTS",,"1 POST OFFICE SQUARE",,"BOSTON","MA","02109",,,,,,
"20150217160710P030089778455001",14,"THE AMERICAN FUNDS GROUP",,"333 SOUTH HOPE STREET",,"LOS ANGELES","CA","90071",,,,,,
"20150218134016P030090725399001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150218141144P030090771511001",1,"PRUDENTIAL RETIREMENT INSURANCE AND","061050034",,,,,,,,,,,
"20150219110423P040129079329001",1,"ADP INC.","133036745",,,,,,,,,,,
"20150219110534P040097787111001",1,"ADP INC.","133036745",,,,,,,,,,,
"20150219110637P040129084817001",1,"ADP INC.","133036745",,,,,,,,,,,
"20150219120157P040097827687001",1,"TIAA","131624203",,,,,,,,,,,
"20150219120730P040129211937001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150219124502P040097851959001",1,"STANCORP FINANCIAL GROUP","931253576",,,,,,,,,,,
"20150220145138P030093139015001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150223114806P040030198061001",1,"WANGARD INVESTMENT, FIRST CLEARING",,"WANGARD INVESTMENT CONSULTING","20800 SWENSON DRIVE","WAUKESHA","WI","53186",,,,,,
"20150223114806P040030198061001",2,"WANGARD INVESTMENT, FIRST CLEARING",,"20800 SWENSON DR. STE 170",,"WAUKESHA","WI","53186",,,,,,
"20150223120817P030096518791001",1,"WANGARD INVESTMENT, FIRST CLEARING",,"WANGARD INVESTMENT CONSULTING","20800 SWENSON DRIVE","WAUKESHA","WI","53186",,,,,,
"20150223120817P030096518791001",2,"WANGARD INVESTMENT, FIRST CLEARING",,"20800 SWENSON DR. STE 170",,"WAUKESHA","WI","53186",,,,,,
"20150223123525P040103939223001",1,"THE FORKER AGENCY INC","310962333","PO BOX 2040",,"ZANESVILLE","OH","43702",,,,,,
"20150223123525P040103939223001",2,"AMERITAS LIFE INSURANCE GROUP","470098400","PO BOX 81889",,"LINCOLN","NE","68501",,,,,,
"20150223135939P030096609783001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150223142656P030028606717001",1,"WANGARD INVESTMENT, FIRST CLEARING",,"WANGARD INVESTMENT CONSULTING","20800 SWENSON DRIVE","WAUKESHA","WI","53186",,,,,,
"20150223142656P030028606717001",2,"WANGARD INVESTMENT, FIRST CLEARING",,"20800 SWENSON DR. STE 170",,"WAUKESHA","WI","53186",,,,,,
"20150224080444P040105285223001",1,"CDM RETIREMENT CONSULTANTS, INC.","522136664","300 E. JOPPA RD., STE 210",,"TOWSON","MD","21286",,,,,,
"20150224095926P040030531517001",1,"WANGARD INVESTMENT, FIRST CLEARING",,"WANGARD INVESTMENT CONSULTING","20800 SWENSON DRIVE","WAUKESHA","WI","53186",,,,,,
"20150224095926P040030531517001",2,"WANGARD INVESTMENT, FIRST CLEARING",,"20800 SWENSON DR. STE 170",,"WAUKESHA","WI","53186",,,,,,
"20150224103249P040030537965001",1,"WANGARD INVESTMENT, FIRST CLEARING",,"WANGARD INVESTMENT CONSULTING","20800 SWENSON DRIVE","WAUKESHA","WI","53186",,,,,,
"20150224103249P040030537965001",2,"WANGARD INVESTMENT, FIRST CLEARING",,"20800 SWENSON DR. STE 170",,"WAUKESHA","WI","53186",,,,,,
"20150224165556P030097916407001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150224171325P040030598605001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150225134734P030029772093001",1,"PIMCO FUNDS DIST. INST",,"P.O. BOX 55060",,"BOSTON","MA","02205",,,,,,
"20150225134734P030029772093001",2,"VANGUARD MARKETING CORP",,"100 VANGUARD BLVD",,"MALVERN","PA","19355",,,,,,
"20150225134734P030029772093001",3,"FIDELITY INVESTMENTS INST",,"P.O. BOX 770002",,"CINCINNATI","OH","45277",,,,,,
"20150226083622P030030081565001",1,"VOYA RETIREMENT INS AND ANNUITY","710294708","P. O. BOX 990067",,"HARTFORD","CT","06199",,,,,,
"20150226125658P030030105037001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150226143939P030030121805001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150226161102P040109150967001",1,"TRANSAMERICA RETIREMENT SOLUTIONS","133689044",,,,,,,,,,,
"20150227133125P040110770263002",1,"FIDELITY MANAGEMENT & RESEARCH CO",,"82 DEVONSHIRE STREET",,"BOSTON","MA","02109",,,,,,
"20150227133125P040110770263002",2,"THE VANGUARD GROUP, INC.",,"PO BOX 2600",,"VALLEY FORGE","PA","194822600",,,,,,
"20150227133125P040110770263002",3,"DEUTSCHE INVEST. MANA. AMERICAS INC",,"222 SOUTH RIVERSIDE PLAZA",,"CHICAGO","IL","606065808",,,,,,
"20150227133125P040110770263002",4,"OPPENHEIMER FUNDS, INC.",,"PO BOX 5270",,"DENVER","CO","802175270",,,,,,
"20150227133125P040110770263002",5,"AMERICAN CENTURY INVESTMENT MGMT.",,"PO BOX 419786",,"KANSAS CITY","MO","641416786",,,,,,
"20150227133125P040110770263002",6,"CALVERT INVESTMENT MANGEMENT, INC.",,"4550 MONTGOMERY AVENUE, SUITE 1000N",,"BETHESDA","MD","20814",,,,,,
"20150227133125P040110770263002",7,"CAPITAL RESEARCH AND MANAGEMENT CO",,"333 SOUTH HOPE STREET",,"LOS ANGELES","CA","90071",,,,,,
"20150227133125P040110770263002",8,"PIMCO",,"840 NEWPORT CENTER DRIVE",,"NEWPORT BEACH","CA","92660",,,,,,
"20150227133125P040110770263002",9,"T. ROWE PRICE ASSOCIATES, INC",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150227171146P040144999377001",1,"VOYA RETIREMENT INSURANCE & ANNUITY","710294708",,,,,,,,,,,
"20150227171402P040145004721001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150302090632P030031587565001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150302140741P030154530097001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150302153132P030107010647001",1,"CAPITAL RESEARCH & MANAGEMENT CO.","951411037",,,,,,,,,,,
"20150303164837P040116465847001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150303164837P040116465847001",2,"BLACKROCK INVESTMENTS, INC.","232784752",,,,,,,,,,,
"20150303164837P040116465847001",3,"DELAWARE INVESTMENTS",,"2005 MARKET STREET",,"PHILADELPHIA","PA","19103",,,,,,
"20150303164837P040116465847001",4,"GUARDIAN INVESTOR SERVICES, LLC",,"388 MARKET STREET",,"SAN FRANCISCO","CA","94111",,,,,,
"20150303164837P040116465847001",5,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150303164837P040116465847001",6,"J.P. MORGAN INVESTMENT MANAGEMENT I","133200244",,,,,,,,,,,
"20150303164837P040116465847001",7,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150303164837P040116465847001",8,"PRUDENTIAL INVESTMENTS LLC","223468527",,,,,,,,,,,
"20150303164837P040116465847001",9,"STATE STREET CORPORATION","041867445",,,,,,,,,,,
"20150303164837P040116465847001",10,"THORNBURG SECURITIES CORPORATION",,"2300 NORTH RIDGETOP RD.",,"SANTA FE","NM","87506",,,,,,
"20150304103225P040117740199001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150304114319P040117815623001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150304154110P040154953681001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150304155228P030158887361001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150304155320P040118061255001",1,"JANNEY MONTGOMERY SCOTT LLC","230731260","425 ESSJAY ROAD, SUITE 180",,"WILLIAMSVILLE","NY","14221",,,,,,
"20150305125031P030160621249001",1,"NORTHERN TRUST CORPORATION","362723087",,,,,,,,,,,
"20150305125035P030111153143001",1,"NORTHERN TRUST CORPORATION","362723087",,,,,,,,,,,
"20150306091146P030162473249001",1,"MASS MUTUAL LIFE INSURANCE COMPANY","041590850","1295 STATE STREET",,"SPRINGFIELD","MA","01111",,,,,,
"20150306104949P030112474935001",1,"STANCORP FINANCIAL GROUP","931253576",,,,,,,,,,,
"20150306105249P030112480407001",1,"STANCORP FINANCIAL GROUP","931253576",,,,,,,,,,,
"20150306105639P040120526215001",1,"STANCORP FINANCIAL GROUP","931253576",,,,,,,,,,,
"20150306105809P040120527911001",1,"STANCORP FINANCIAL GROUP","931253576",,,,,,,,,,,
"20150306145001P030112743719001",1,"AMERICAN UNITED LIFE INSURANCE CO","350145825",,,,,,,,,,,
"20150309112003P030116883319001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150309141644P040164454033001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150309150409P030117088999001",1,"FIDELITY MANAGEMENT & RESEARCH COMP",,"82 DEVONSHIRE STREET",,"BOSTON","MA","02109",,,,,,
"20150309150409P030117088999001",2,"THE VANGUARD GROUP",,"PO BOX 2600",,"VALLEY FORGE","PA","18482",,,,,,
"20150309150409P030117088999001",3,"DEUTSCHE ASSET MANAGEMENT",,"222 SOUTH RIVERSIDE PLAZA",,"CHICAGO","IL","606065808",,,,,,
"20150309150409P030117088999001",4,"OPPENHEIMER FUNDS, INC.",,"PO BOX 5270",,"DENVER","CO","802175270",,,,,,
"20150309150409P030117088999001",5,"AMERICAN CENTURY INVESTMENT MANAGEM",,"PO BOX 419786",,"KANSAS CITY","MO","64141",,,,,,
"20150309150409P030117088999001",6,"CALVERT ASSET MANAGEMENT COMPANY, I",,"4550 MONTGOMERY AVENUE, SUITE 1000N",,"BETHESDA","MD","20814",,,,,,
"20150309150414P040037064685001",1,"FIDELITY MANAGEMENT & RESEARCH COMP",,"82 DEVONSHIRE STREET",,"BOSTON","MA","02109",,,,,,
"20150309150414P040037064685001",2,"THE VANGUARD GROUP",,"PO BOX 2600",,"VALLEY FORGE","PA","18482",,,,,,
"20150309150414P040037064685001",3,"DEUTSCHE ASSET MANAGEMENT",,"222 SOUTH RIVERSIDE PLAZA",,"CHICAGO","IL","606065808",,,,,,
"20150309150414P040037064685001",4,"OPPENHEIMER FUNDS, INC",,"PO BOX 5270",,"DENVER","CO","802175270",,,,,,
"20150309150414P040037064685001",5,"AMERICAN CENTURY INVESTMENT MANAGEM",,"PO BOX 419786",,"KANSAS CITY","MO","64141",,,,,,
"20150309150414P040037064685001",6,"CALVERT ASSET MANAGEMENT COMPANY, I",,"4550 MONTOMGERY AVENUE, SUITE 1000N",,"BETHESDA","MD","20814",,,,,,
"20150309161507P030117228231001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150310113854P030118417543001",1,"BMO HARRIS BANK, N.A.","362085229",,,,,,,,,,,
"20150310113911P040166364161001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150310132239P040037342429001",1,"HARTFORD LIFE INSURANCE COMPANY","060974148",,,,,,,,,,,
"20150310143116P030019783599001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150310161941P040166813905001",1,"TIAA-CREF","131624203",,,,,,,,,,,
"20150311212428P030173734273001",1,"TRANSAMERICA RETIREMENT SOLUTIONS","133689044",,,,,,,,,,,
"20150312114743P040129012487001",1,"AMERICAN UNITED LIFE INSURANCE CO","350145825",,,,,,,,,,,
"20150312131408P040129089287001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150312133635P040170372929001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150312140409P040129141895001",1,"ALERUS FINANCIAL, N.A.","456062081",,,,,,,,,,,
"20150312152933P040170505281001",1,"NEW YORK LIFE INVESTMENT MANAGEMENT","522206685",,,,,,,,,,,
"20150312162506P030121429095001",1,"AMERICAN FUNDS","951411037",,,,,,,,,,,
"20150312162506P030121429095001",2,"DODGE & COX","941441976",,,,,,,,,,,
"20150312162506P030121429095001",3,"GOLDMAN SACHS","135108880",,,,,,,,,,,
"20150312162506P030121429095001",4,"HARBOR","042679462",,,,,,,,,,,
"20150312162506P030121429095001",5,"T. ROWE PRICE","522264646",,,,,,,,,,,
"20150312162506P030121429095001",6,"TARGET PROGRAM","223703799",,,,,,,,,,,
"20150312180610P030121475335001",1,"T ROWE PRICE","520556948",,,,,,,,,,,
"20150313085924P040130069063001",1,"PRUDENTIAL RETIREMENT INSURANCE AND","061050034",,,,,,,,,,,
"20150313134835P040130348871001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150313135200P040130351111001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150313155640P040172479553002",1,"TIAA - TEACHERS INSURANCE AND ANNUI","131624203","730 THIRD AVE",,"NEW YORK","NY","100173206",,,,,,
"20150313155640P040172479553002",2,"CREF - TIAA-CREF INVESTMENT MANAGEM","133586142","730 THIRD AVE",,"NEW YORK","NY","100173206",,,,,,
"20150313171248P030122609303001",1,"CHARLES SCHWAB & CO. INC. AND AFFIL","941737782",,,,,,,,,,,
"20150313171434P040130626039001",1,"CHARLES SCHWAB & CO. INC. AND AFFIL","941737782",,,,,,,,,,,
"20150313171730P040130629575001",1,"CHARLES SCHWAB & CO. INC. AND AFFIL","941737782",,,,,,,,,,,
"20150316091847P040177605521001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150316134654P040135187463001",1,"AMERICAN FUNDS","951411037",,,,,,,,,,,
"20150316134654P040135187463001",2,"BROWN ADVISORY FUNDS","521952888",,,,,,,,,,,
"20150316134654P040135187463001",3,"FRANKLIN TEMPLETON INVESTMENTS","943167260",,,,,,,,,,,
"20150316134654P040135187463001",4,"OPPENHEIMER FUNDS","132527171",,,,,,,,,,,
"20150316134654P040135187463001",5,"COLUMBIA","411533211",,,,,,,,,,,
"20150316134654P040135187463001",6,"ROYCE","522343049",,,,,,,,,,,
"20150316134654P040135187463001",7,"PIMCO FUNDS","952632339",,,,,,,,,,,
"20150316134654P040135187463001",8,"GOLDMAN SACHS","135108880",,,,,,,,,,,
"20150316134654P040135187463001",9,"PRINCIPAL FUNDS","421520346",,,,,,,,,,,
"20150316134654P040135187463001",10,"T. ROWE PRICE","522264646",,,,,,,,,,,
"20150316144952P030183481729001",1,"JOHN HANCOCK LIFE INSURANCE COMPANY","010233346",,,,,,,,,,,
"20150316165059P030126181335001",1,"CHARLES SCHWAB & CO, INC","941737782","4150 KINROSS LAKE PARKWAY",,"RICHFIELD","OH","44286",,,,,,
"20150316171522P030126198711001",1,"NORTHWESTERN MUTUAL INV. SRVCS",,"720 E. WISCONSIN AVE",,"MILWAUKEE","WI","53202",,,,,,
"20150316190437P040135475815001",1,"JOHN HANCOCK LIFE INSURANCE COMPANY","010233346","RETIREMENT PLAN SERVICES, ET9","P.O. BOX 600","BUFFALO","NY","142010600",,,,,,
"20150316190437P040135475815001",2,"NOVA 401(K) ASSOCIATES","201181458","10777 NORTHWEST FREEWAY","SUITE 440","HOUSTON","TX","77092",,,,,,
"20150317100415P030126975127001",1,"ABS ALPHA LTD","120070040","55 RAILROAD AVE",,"GREENWICH","CT","06830",,,,,,
"20150317100415P030126975127001",2,"VANGUARD BROKERAGE SERVICES","231999755","P.O. BOX 1170",,"VALLEY FORGE","PA","194821170",,,,,,
"20150317100415P030126975127001",3,"SELECT SELECT INSURANCE SERVICES","460619194","333 WEST 34TH STREET, 2ND FLOOR",,"NEW YORK","NY","10001",,,,,,
"20150317125837P030185062929001",1,"MIA VAUGHNES",,"3550 PARK BLVD., #26",,"SAN DIEGO","CA","92103",,,,,,
"20150317125837P030185062929001",2,"B. DYCK",,"1675 BROADWAY, SUITE 1700",,"DENVER","CO","80202",,,,,,
"20150317125852P030185063393001",1,"B. DYCK",,"1675 BROADWAY, SUITE 1700",,"DENVER","CO","80202",,,,,,
"20150317125852P030185063393001",2,"MIA VAUGHNES",,"3550 PARK BLVD., #26",,"SAN DIEGO","CA","92103",,,,,,
"20150317125905P030185063905001",1,"B. DYCK",,"1675 BROADWAY, SUITE 1700",,"DENVER","CO","80202",,,,,,
"20150317125905P030185063905001",2,"MIA VAUGHNES",,"3550 PARK BLVD, #26",,"SAN DIEGO","CA","92103",,,,,,
"20150317125917P030185064353001",1,"B. DYCK",,"1675 BROADWAY, SUITE 1700",,"DENVER","CO","80202",,,,,,
"20150317125917P030185064353001",2,"MIA VAUGHNES",,"3550 PARK BLVD, #26",,"SAN DIEGO","CA","92103",,,,,,
"20150318155347P040182063169001",1,"CAPITAL RESEARCH & MANAGEMENT CO.","951411037",,,,,,,,,,,
"20150318171212P030187635665001",1,"NATIONWIDE","314156830",,,,,,,,,,,
"20150318185437P040138004519001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150318185437P040138004519001",2,"UNION BOND & TRUST COMPANY",,"1300 SW FIFTH AVENUE, SUITE 3300",,"PORTLAND","OR","97201",,,,,,
"20150319124222P030189420721001",1,"PRUDENTIAL RETIREMENT INS. & ANNUIT","061050034",,,,,,,,,,,
"20150319140431P030189574929001",1,"CHARLES SCHWAB & CO. & AFFILIATES","941737782",,,,,,,,,,,
"20150320101116P030191278225001",1,"MERRILL LYNCH, PIERCE, FENNER","135674085","WORLD FINANCIAL CENTER","250 VESEY STREET","NEW YORK","NY","10281",,,,,,
"20150320132316P030191676385001",1,"NATIONWIDE",,"ONE NATIONWIDE PLAZA",,"COLUMBUS","OH","43215",,,,,,
"20150320132316P030191676385001",2,"NFP",,"1250 CAPITAL OF TEXAS HIGHWAY S","BUILDING #2 SUITE 125","AUSTIN","TX","78746",,,,,,
"20150320132316P030191676385001",3,"FARMER & BETTS","943322438","6050 20TH SUITE EAST","SUITE C","FIFE","WA","984242038",,,,,,
"20150320132316P030191676385001",4,"NFP INSURANCE SERVICES INC.",,"1250 CAPITAL OF TEXAS, HWY S",,"AUSTIN","TX","787463300",,,,,,
"20150320132316P030191676385001",5,"NFP SECURITIES, INC.",,"1250 CAPITAL OF TEXAS, HWY S","BUILDING 2 STE 125","AUSTIN","TX","787463300",,,,,,
"20150320150632P040140503463001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150323085523P040144273095001",1,"FIDELITY INVEST. INST. OP. CO. INC.","042647786",,,,,,,,,,,
"20150324081556P030136261959001",1,"PRUDENTIAL INSURANCE CO OF AMERICA","221211670","CLIENT OPERATIONS SERVICE CENTER","PO BOX 7827","PHILADELPHIA","PA","19176",,,,,,
"20150324090740P030023550735001",1,"TIAA - TEACHERS INSURANCE AND ANNUI","131624203","730 THIRD AVE",,"NEW YORK","NY","100173206",,,,,,
"20150324121238P030199531089001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150324131253P030136504871001",1,"MAIRS AND POWER, INC.",,"332 MINNESOTA STREET, W 1520","FIRST NATIONAL BANK BUILDING","ST. PAUL","MN","551011363",,,,,,
"20150324150212P030136635671001",1,"VOYA RETIREMENT INSURANCE & ANNUITY","710294708",,,,,,,,,,,
"20150326135408P040148583815001",1,"FIDELITY MANAGEMENT & RESEARCH COMP",,"82 DEVONSHIRE ST",,"BOSTON","MA","02109",,,,,,
"20150326135408P040148583815001",2,"THE VANGUARD GROUP, INC.",,"P.O. BOX 2600",,"VALLEY FORGE","PA","19482",,,,,,
"20150326135408P040148583815001",3,"DEUTSCHE INVESTMENT MANAGEMENT AMER",,"222 SOUTH RIVERSIDE PLAZA",,"CHICAGO","IL","60606",,,,,,
"20150326135408P040148583815001",4,"OPPENHEIMER FUNDS, INC.",,"P.O. BOX 5270",,"DENVER","CO","80217",,,,,,
"20150326135408P040148583815001",5,"AMERICAN CENTURY INVESTMENT MANAGE",,"P.O. BOX 419786",,"KANSAS CITY","MO","64141",,,,,,
"20150326135408P040148583815001",6,"CALVERT INVESTMENT MANAGEMENT",,"4550 MONTGOMERY AVENUE SUITE 1000N",,"BETHESDA","MD","20814",,,,,,
"20150326135408P040148583815001",7,"PIMCO",,"840 NEWPORT CENTER DR",,"NEWPORT BEACH","CA","92660",,,,,,
"20150326135408P040148583815001",8,"T. ROWE PRICE ASSOCIATES",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150327134715P040150155047001",1,"JOHN HANCOCK LIFE INSURANCE COMPANY","010233346","P. O. BOX 600",,"BUFFALO","NY","142010600",,,,,,
"20150327143634P040150200183001",1,"CHARLES SCHWAB TRUST CO.","421558009","12401 RESEARCH BLVD",,"AUSTIN","TX","78759",,,,,,
"20150327143634P040150200183001",2,"CHARLES SCHWAB & CO","941737782",,,,,,,,,,,
"20150330071144P030211349281001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150330071144P030211349281001",2,"AMERICAN FUNDS DISTRIBUTORS, INC.","952769620",,,,,,,,,,,
"20150330071144P030211349281001",3,"BLACKROCK INVESTMENTS, INC.","232784752",,,,,,,,,,,
"20150330071144P030211349281001",4,"COLUMBIA",,"ONE FINANCIAL CENTER","MA5-515-14-01","BOSTON","MA","02111",,,,,,
"20150330071144P030211349281001",5,"FRED ALGER & COMPANY, INCORPORATED","132510833",,,,,,,,,,,
"20150330071144P030211349281001",6,"GOLDMAN SACHS",,"71 SOUTH WACKER DRIVE","SUITE 500","CHICAGO","IL","60606",,,,,,
"20150330071144P030211349281001",7,"LORD ABBETT DISTRIBUTOR, LLC",,"90 HUDSON STREET",,"JERSEY CITY","NJ","07032",,,,,,
