,Unnamed: 0,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,nname,nzip,snum,rating,lat,lon,stnum
142,1952,"Diversified Maintenance Systems, Inc","Diversified Maintenance Systems, Inc",5110 Eisenhower Blvd,Tampa,FL,33634.0,diversified maintenance systems inc,33634,5110,17.0,-82.5455359739442,27.9957278503525,5110.0
143,1954,"Alan's Roofing, Inc","Alan's Roofing & Aluminum Construction, Inc",14498 Ponce De Leon Blvd,Brooksville,FL,34601.0,alans roofing inc,34601,14498,10.0,-82.3975472868525,28.5574528183377,198.0
144,1961,Family Ties Child Development Center,"Family Ties Child Development Center, Inc.",801 Beverly Parkway,Pensacola,FL,32505.0,family ties child development center,32505,801,8.0,-87.2572033644639,30.4636395066884,801.0
145,1965,Hosteria Romana,"HOSTERIA ROMANA, INC.",429 Espaola Way,Miami Beach,FL,33139.0,hosteria romana,33139,429,65.0,-80.0394323626591,26.7641738314751,
146,1966,Atlacatl Restaurant - 17th Ave.,Atlacatl Restaurant Corporation,466 SW 17th Ave,Miami,FL,33135.0,atlacatl restaurant - 17th ave,33135,466,0.0,-80.222733720031,25.7686250549044,466.0
147,1991,"Martinez, Pascual",Pascual Martinez,1428 Greenridge Dr,Apopka,FL,32703.0,martinez pascual,32703,1428,10.0,-81.4839190772069,28.6669926541438,1428.0
148,2032,"Lilly Riley, FLC","Riley Harvesting, Inc.",1996 Mud Hill Road,Chipley,FL,32428.0,lilly riley flc,32428,1996,12.0,-85.593641509029,30.6242710176821,1896.0
149,2050,"JCG Technologies, Inc","JCG Technologies, Inc",50 S. Belcher Rd,Clearwater,FL,33765.0,jcg technologies inc,33765,50,0.0,-82.7462586942015,27.964963440977,50.0
150,2057,Rigoberto Meza,Rigoberto Meza Quintero,701 New Market Road,Immokalee,FL,34142.0,rigoberto meza,34142,701,2.0,-81.4244709668203,26.4335793107211,701.0
151,2081,Phil Smith Chevrolet,Phil Smith Chevrolet,1640 N. State Road 7,Fort Lauderdale,FL,33313.0,phil smith chevrolet,33313,1640,42.0,-80.2027149136746,26.1466857718231,1640.0
152,2100,Anderson Road Cafe,"Two Guys Cooking, Inc",6002 Anderson Road,Tampa,FL,33624.0,anderson road cafe,33624,6002,15.0,-82.5420021754306,28.0421105813087,10200.0
153,2106,"Ramos Harvesting, Inc - FLC",Roberto Ramos,P.O. Box 3036,Lake Placid,FL,33862.0,ramos harvesting inc - flc,33862,3036,100.0,-81.3740869000085,27.2388534745035,
154,2151,Holy Hog Barbecue,"Holy Hog Barbecue, Inc.",3501 N. Armenia Avenue,Tampa,FL,33607.0,holy hog barbecue,33607,3501,0.0,-82.4847443532655,27.9703611242956,3501.0
155,2153,"Tapas Fusion,","Tapas Fusion, LLC",210 E. Ocean Avenue,Lake Worth,FL,33462.0,tapas fusion,33462,210,8.0,-80.0504260402919,26.5842824384035,210.0
156,2183,Pronto Mowers,Simple Strategies Inc.,8208 205th Place South,Boca Raton,FL,33434.0,pronto mowers,33434,8208,0.0,-80.1735540779746,26.3706999624851,8208.0
157,2184,RTS Waste Service,RTS Waste Service,7401 Wiles Rd,Coral Springs,FL,33065.0,rts waste service,33065,7401,6.0,-80.2503200100442,26.2869432158371,9300.0
158,2205,Symtech Corporation,Symtech Corporation,3422 Magic Oak Lane,Sarasota,FL,34232.0,symtech corporation,34232,3422,100.0,-82.5163382007443,27.2666137160002,
159,2219,Fusion Industries,"Fusion Industries, LLC",16710 Gator Rd.,Fort Myers,FL,33912.0,fusion industries,33912,16710,0.0,-81.8253851286364,26.4991140888787,16710.0
160,2222,Ferrell & Associates,"Ferrell & Associates, Inc.","843 Pinewood Way, SW",Live Oak,FL,32064.0,ferrell & associates,32064,843,0.0,-82.9971300738553,30.2830064567951,843.0
161,2230,Bimini Bar,Bimini Bar,412 S.E. 32nd Street,Fort Lauderdale,FL,33316.0,bimini bar,33316,412,62.0,-80.1451787267166,26.0621316430093,
162,2233,Cognition Systems LLC,Cogniition Systems LLC,349 NW 153rd AVe,Pembroke Pines,FL,33028.0,cognition systems llc,33028,349,4.0,-80.3480367063131,26.0089629252906,349.0
163,2257,Harris,Harris Corporation,1025 W. Nassa Blvd,Melbourne,FL,32919.0,harris,32919,1025,12.0,-80.6363298626723,28.0925684857032,1025.0
164,2262,Command Security Corporation,Command Security Corporation,"5775 Blue Lagoon Drive, Suite 310",Miami,FL,33126.0,command security corporation,33126,5775,0.0,-80.2899593953296,25.7821892956699,5775.0
165,2263,Majestic International,"Majestic International Group, Inc.","168 SE 1st St, Suite 501",Miami,FL,33131.0,majestic international,33131,168,0.0,-80.1906951780684,25.7732940185088,168.0
166,2279,Howard Johnson,TRISHUL INC,81 Commerce Blvd,Midway,FL,32343.0,howard johnson,32343,81,0.0,-84.4273612015818,30.4932071029714,81.0
167,2286,City of Fort Pierce,,117 South 2nd Street,Fort Pierce,FL,34950.0,city of fort pierce,34950,117,0.0,-80.32383892838,27.4471891471904,117.0
168,2342,Barbara Coffee,Barbara Coffee,1248 Arlington Place,Winter Park,FL,32789.0,barbara coffee,32789,1248,0.0,-81.3551967018543,28.5872251947373,1248.0
169,2351,"Northwest Florida Facilities Management, Inc.","Northwest Florida Facilities Management, Inc.",137 Eglin Parkway SE,Fort Walton Beach,FL,32548.0,northwest florida facilities management inc,32548,137,2.0,-86.6062686920167,30.4053050355941,137.0
170,2368,"Kenneth DeVane, Inc. -AGER","Kenneth DeVane, Inc.",P.O. Box 58,Fort Meade,FL,33841.0,kenneth devane inc -ager,33841,58,100.0,-81.9326612463235,28.0089109109879,
171,2417,"By Driver, Inc.",By Driver Inc,"8617 E. Colonial Drive, Ste. 1500",Orlando,FL,32817.0,by driver inc,32817,8617,15.0,-81.2507640368825,28.5685355105098,9701.0
172,2427,City of Gulf Breeze,City of Gulf Breeze,311 Fairpoint Dr.,Gulf Breeze,FL,32561.0,city of gulf breeze,32561,311,0.0,-87.1812931618574,30.3606341855652,311.0
173,2431,"Genett Group, Inc","Genett Group, Inc",Tampa Federal Building,Tampa,FL,33613.0,genett group inc,33613,Tampa Federal Building,40.0,-80.4606462260013,25.0759077078353,
174,2475,Gilmer Noe Pacheco-Perez (GNP) FLC,Gilmer Noe Pacheco-Perez (GNP) FLC,27208 NW 62nd,High Springs,FL,32643.0,gilmer noe pacheco-perez (gnp) flc,32643,27208,15.0,-82.6318775233619,29.712301572109,27208.0
175,2489,MSI Commercial,"MSI, Inc.",3020 Hartley Rd Ste 100,Jacksonville,FL,32257.0,msi commercial,32257,3020,0.0,-81.6301482049491,30.1855087034948,3020.0
176,2512,Familia Group Home,"Familia Group Home, Inc.",17883 SW 155 Court,Miami,FL,33187.0,familia group home,33187,17883,31.0,-80.4443681602891,25.6003375329982,17883.0
177,2513,"CLP Resources, Inc.","True Blue, Inc","4311 W Waters Ave., Ste 310",Tampa,FL,33614.0,clp resources inc,33614,4311,13.0,-82.5157904781855,28.0255292480986,4311.0
178,2538,"Martinez & Sons Trucking, Inc.","Martinez & Sons Trucking, Inc.",2350 Hookers Point Road,Clewiston,FL,33440.0,martinez & sons trucking inc,33440,2350,0.0,-80.896971012886,26.734562838645,2350.0
179,2544,Palm Tran,"Palm Tran, Inc.",3201 Electronics Way,West Palm Beach,FL,33417.0,palm tran,33417,3201,1.0,-80.0661101265131,26.7429397291649,3201.0
180,2551,Daniel Johnston,Daniel C. Johnston,4 Kansas Place,Palm Coast,FL,32164.0,daniel johnston,32164,4,15.0,-81.2372450992149,29.4423612012784,4.0
181,2564,Hyatt Regency Bonaventure,"Bonaventure Hotel Associates, LTD",250 Racquet Club Drive,Weston,FL,33326.0,hyatt regency bonaventure,33326,250,10.0,-80.3819914063867,26.1256522410207,250.0
182,2566,T.G. Russell Inc.,"Russell, Timothy",274 Bermuda Beach Drive,Fort Pierce,FL,34949.0,tg russell inc,34949,274,0.0,-80.304451617881,27.4875043938222,274.0
183,2577,Body Shop,Body Shop of America Inc.,5100 N 9th Av,Pensacola,FL,32504.0,body shop,32504,5100,0.0,-87.2121516350744,30.4732986708018,5100.0
184,2584,Venice Regional Bayfront Health,"Venice HMA, LLC",540 The Rialto,Venice,FL,34285.0,venice regional bayfront health,34285,540,0.0,-82.4444504683634,27.0917942949422,540.0
185,2599,Nanak's Landscaping,"Nanak's Landscaping, Inc.","10719 100th St, South",Boynton Beach,FL,33437.0,nanaks landscaping,33437,10719,16.0,-80.2083429492871,26.5280588885963,10719.0
186,2600,Joe Allen,"Joe Allen Miami Beach, LLC",1787 Purdy Ave,Miami Beach,FL,33139.0,joe allen,33139,1787,0.0,-80.1442869944548,25.7933117764268,1787.0
187,2607,Nexxt Cafe,Boce Group LC,700 Lincoln Rd,Miami Beach,FL,33139.0,nexxt cafe,33139,700,0.0,-80.1354076837468,25.7904887315157,700.0
188,2616,Morton Roofing,"Morton Roofing, Inc.",700 NE 42nd Street,Oakland Park,FL,33334.0,morton roofing,33334,700,0.0,-80.1377123803884,26.1782357136337,700.0
189,2625,SUPER KING BUFFET,"SUPER KING BUFFET OF MIAMI, INC.",18690 NW 67th Avenue,Hialeah,FL,33015.0,super king buffet,33015,18690,12.0,-80.307052138688,25.9426380784282,18690.0
190,2633,Prop Print,"Ink, Incorporated",6306 Benjamin Road,Tampa,FL,33634.0,prop print,33634,6306,15.0,-82.5420255983718,28.0070733824831,6306.0
191,2656,Marble Craft Design Inc,"Marble Craft Design, Inc.","425 Industrial St, Unit A",Lake Worth,FL,33461.0,marble craft design inc,33461,425,0.0,-80.0681400954684,26.6228995509889,425.0
192,2657,"M. K. Farms, Inc.","M. K. Farms, Inc.",115 Foxcraft Street,Saint Augustine,FL,32092.0,m k farms inc,32092,115,4.0,-81.5904087031292,30.0289403551904,115.0
193,2677,Au Bon Pain,"Bread Partners 1, Inc","777 NW 72 Ave, #3A20, (Merch mart.)",Miami,FL,33126.0,au bon pain,33126,777,111.0,-80.2988760118245,25.7798558042363,
194,2678,Captain Brien Seafood & Raw Bar,"Captain Brien's Seafood & Roast Beef, Inc.",599 S. Collier Blvd,Marco Island,FL,34145.0,captain brien seafood & raw bar,34145,599,0.0,-81.7261851761541,25.9203354463302,599.0
195,2719,Pelican Bay Country Club,Pelican Bay Golf and Country Club of Daytona,350 Pelican Bay Drive,New Smyrna Beach,FL,32168.0,pelican bay country club,32168,350,10.0,-81.0504747766074,29.1621508034134,350.0
196,2731,"L & J Farm Picking, Inc.","L & J Farm Picking, Inc.",211 N.E. 199 Lane,Miami,FL,33179.0,l & j farm picking inc,33179,211,54.0,-82.0820688599137,29.9625716062071,
197,2735,Mi Pan,"VenFood Distributers, Inc.",15990 NW 49th Ave,Hialeah,FL,33014.0,mi pan,33014,15990,10.0,-80.2805783847704,25.9193005849846,15990.0
198,2744,"Master Carwash, L.L.C.","Master Carwash, L.L.C.",15180 Biscayne Blvd.,North Miami Beach,FL,33160.0,master carwash llc,33160,15180,0.0,-80.1539141515989,25.9258733493762,15180.0
199,2745,MSGI Corporation,Multi-Services Group International,"1511 N. Westshore Blvd, Ste 420",Tampa,FL,33607.0,msgi corporation,33607,1511,14.0,-82.5240165560976,27.9587629609384,1500.0
200,2748,In the Kitchen,"In the Kitchen, Inc.",1950 San Marco Blvd,Jacksonville,FL,32207.0,in the kitchen,32207,1950,0.0,-81.6556994234177,30.3042740589942,1950.0
201,2773,Joseph Horace Mathis,Joseph Horace Mathis,803 Savannnah,Branford,FL,32008.0,joseph horace mathis,32008,803,24.0,-82.9281084085942,29.9649044766428,803.0
202,2775,Elma Kent,Elma Kent,201 Senter Street,Branford,FL,32008.0,elma kent,32008,201,19.0,-82.9285174436272,29.9655941104491,201.0
203,2779,Energy Chevron,,3264 NW 32nd Avenue,Miami,FL,33142.0,energy chevron,33142,3264,16.0,-80.2485827447329,25.812374557868,4040.0
204,2793,Little Italy,,"2601 Military Trail, Unit 16",West Palm Beach,FL,33415.0,little italy,33415,2601,18.0,-80.1122590527404,26.6482784465393,1952.0
205,2800,Emperors Gentleman's Club Inc.,Emperors Gentleman's Club Inc.,4923 West University Blvd,Jacksonville,FL,32216.0,emperors gentlemans club inc,32216,4923,6.0,-81.6152975368502,30.2676755916281,4900.0
206,2838,SCD Marketing,SCD Marketing Inc.,"113 Concord St., Ste. A",Casselberry,FL,32707.0,scd marketing,32707,113,62.0,-81.3383580706919,28.6741936968628,18.0
207,2839,Bats Taxi,"Bay Area Taxi Service, Inc",5201 Gulf Blvd,Saint Petersburg,FL,33706.0,bats taxi,33706,5201,10.0,-82.7413076367624,27.7254212481748,5201.0
208,2840,Lakeland Ledger Publishing Corporation,Lakeland Ledger Publishing Corporation,300 W Lime Street,Lakeland,FL,33815.0,lakeland ledger publishing corporation,33815,300,0.0,-81.959209226856,28.0404167376864,300.0
209,2865,Wendy's,"B T Foods, Inc.",14900 SW 31 Street,Miramar,FL,33027.0,wendys,33027,14900,27.0,-80.2552352715365,26.0344008796141,
210,2886,Fulton's Crab House,Levy World Limited Partnership,1670 Buena Vista Drive,Orlando,FL,32830.0,fultons crab house,32830,1670,10.0,-81.6729018713332,28.8378126959534,1670.0
211,2915,"Brevard Pools, Inc.","Brevard Pools, Inc.",128 6th Ave.,Indialantic,FL,32903.0,brevard pools inc,32903,128,0.0,-80.5671552813502,28.0907251060272,128.0
212,2919,Butrico Groves,Lee Bird,6065 Magnolia Street,Mims,FL,32754.0,butrico groves,32754,6065,0.0,-80.8733334729203,28.7687901938373,6065.0
213,2920,CORAL SPRINGS #1 SUPER BUFFET INC,Coral Springs Super Buffet,2101  N. University Dr.,Coral Springs,FL,33071.0,coral springs #1 super buffet inc,33071,2101,0.0,-80.2507734797653,26.256729225886,2101.0
214,2926,"Prestige Custom Cabinets, LLC","Prestige Custom Cabinets, LLC",1468 N. Goldenrod Road,Orlando,FL,32807.0,prestige custom cabinets llc,32807,1468,17.0,-81.2860562333369,28.555041939672,898.0
215,2927,KMC Shell,KMC Shell Division LLC,"6601 Lyons Rd, Suite E7",Coconut Creek,FL,33073.0,kmc shell,33073,6601,0.0,-80.1865599669345,26.3104255728783,6601.0
216,2928,Barben Fruit Company,Barben Fruit Company Inc,Box 1056,Avon Park,FL,33825.0,barben fruit company,33825,Box 1056,100.0,-81.4650155274424,27.6243230638986,
217,2931,Dragon Gourmet Buffet,"Dragon Gourmet Buffet, Inc.",1091 S. University Drive,Plantation,FL,33324.0,dragon gourmet buffet,33324,1091,0.0,-80.2502157358053,26.1075526618558,1091.0
218,2944,"Popoca, Servando HP","Popoca, Servando HP","710 91 Mine Road, #5",Bartow,FL,33830.0,popoca servando hp,33830,710,8.0,-81.7957639246901,27.9255852147136,906.0
219,2959,Mel's Diner Bonita Springs,"Karezi, Inc.",28601 Trails Edge Blvd,Bonita Springs,FL,34134.0,mels diner bonita springs,34134,28601,0.0,-81.8062778481867,26.3207574278971,28601.0
220,3017,I.A.P. Worldwide Services Inc,"I.A.P. World Services, Inc.",7315 N Atlantic Avenue,Cape Canaveral,FL,32920.0,iap worldwide services inc,32920,7315,0.0,-80.6056937815801,28.3841439946961,7315.0
221,3022,Right Guest Services,"Right Enterprises, Inc.","2740    S.  W.  Martin Downs Bvd., #255",Palm City,FL,34990.0,right guest services,34990,2740,15.0,-81.7619342484978,28.0431618583397,2740.0
222,3024,"Upright Construction, Inc","Upright Construction, Inc",97012 Laffites Way,Yulee,FL,32097.0,upright construction inc,32097,97012,0.0,-81.532199951664,30.6783219628634,97012.0
223,3034,Sneaky Pete's Restaurant,"Sneaky Pete's Restaurant II, Inc.",5088 SEMINOLE PRATT WHITNEY RD,Loxahatchee,FL,33470.0,sneaky petes restaurant,33470,5088,9.0,-80.3073446433336,26.752655483927,5088.0
224,3037,"Mackail and Sterling CPAs amd Associates, PA",Mackail & Sterling CPAs & Associates,"636 U S Highway 1, Suite 118",North Palm Beach,FL,33408.0,mackail and sterling cpas amd associates pa,33408,636,22.0,-80.0532977208073,26.7186289376518,636.0
225,3039,Walpole,"Walpole, Inc.",269 NW 9 Street,Okeechobee,FL,34973.0,walpole,34973,269,43.0,-80.8205944700335,27.2305623980139,
226,3041,Chenega intergrated Systems LLC,"Chenega Intergrated System, LLC",4651 Salisbury Road  Suite 251,Jacksonville,FL,32256.0,chenega intergrated systems llc,32256,4651,0.0,-81.5888102597774,30.2486683412556,4651.0
227,3046,Bared Mechanical,"The Bared Company of Miami, Inc",7841 NW 56th Street,Miami,FL,33126.0,bared mechanical,33126,7841,10.0,-80.2133161045597,25.8270842666121,1099.0
228,3057,E MAN Atlantic LLC,E MAN Atlantic LLC,2040 S. Ridgewood Avenue,Daytona Beach,FL,32119.0,e man atlantic llc,32119,2040,12.0,-81.0024512235321,29.172690851576,2040.0
229,3070,Haagen-Dazs,"Nana's Sweets, LLC",8021 Citrus Park Town Center,Tampa,FL,33625.0,haagen-dazs,33625,8021,71.0,-82.5766121721811,28.0662157291068,8000.0
230,3071,Too Jay's Original Goumet,Too Jay's Management Corp.,2880 University Dr,Coral Springs,FL,33065.0,too jays original goumet,33065,2880,2.0,-80.2501168363385,26.2661398981526,2880.0
231,3092,BKTT,Brickell Key Tours & Transportation,3350 NW  N River Drive,Miami,FL,33142.0,bktt,33142,3350,45.0,-81.4866761012126,28.3788435760559,
232,3107,Cemex,"Cemex, Inc.",445 Canaveral Groves Blvd.,Cocoa,FL,32926.0,cemex,32926,445,7.0,-80.765684075529,28.4321567338258,445.0
233,3135,Mel's Diner (Naples),"Mel's-Naples, Inc.",3650 TAMIAMI TRAIL NORTH,Naples,FL,34103.0,mels diner (naples),34103,3650,0.0,-81.7998572769531,26.1894574879332,3650.0
234,3137,Mel's Diner (Golden Gate),"The Gathering at Golden Gate, LLC",12035  Collier   Blvd,Naples,FL,34116.0,mels diner (golden gate),34116,12035,5.0,-81.6874310861739,26.2077934348374,
235,3140,Tilden Brake World,"J & L of the Palm Beaches, Inc.",905 Hypoluxo Road,Lake Worth,FL,33462.0,tilden brake world,33462,905,8.0,-80.0624209199209,26.5722050168873,905.0
236,3307,Slack Timber Inc.,Slack Timber,P.O. Box 835,Williston,FL,32696.0,slack timber inc,32696,835,100.0,-82.4605733712468,29.3979756279936,
237,3332,Diary Queen Orange Julius,"Cool Treats, Inc",2200 E Fowler Avenue,Tampa,FL,33612.0,diary queen orange julius,33612,2200,0.0,-82.4345629728138,28.054587250105,2200.0
238,3341,Mirage Yachts,"Mirage Yacht, LLC",4365 NW 128 Street,Miami,FL,33054.0,mirage yachts,33054,4365,20.0,-80.2726696342016,25.8903134212459,4365.0
239,3354,Jody Land Farms - AGER,Jody Land Farms,PO Box 994,Branford,FL,32008.0,jody land farms - ager,32008,994,100.0,-82.9131241716581,29.9165197005069,
240,3356,"Cintas, Inc.","Cintas, Inc.",7101 Parke East Blvd.,Tampa,FL,33610.0,cintas inc,33610,7101,17.0,-82.3761488579705,28.0006977531302,7101.0
241,3361,DCC LEE Enterprises dba McDonalds #33318,"DCC Lee Enterprises, Inc",10135 San Jose Blvd,Jacksonville,FL,32257.0,dcc lee enterprises dba mcdonalds #33318,32257,10135,0.0,-81.6241939308115,30.1936940767801,10135.0
242,3362,DCC LEE Enterprises Inc dba McDonalds #35239,DCC LEE Enterprises Inc,235 East State Street,Jacksonville,FL,32202.0,dcc lee enterprises inc dba mcdonalds #35239,32202,235,2.0,-81.6607650445627,30.3341124490703,235.0
243,3416,"Electronic Parts Unlimited, Inc.","Electronic parts Unlimited, Inc.",2629 US Hwy 19,Holiday,FL,34691.0,electronic parts unlimited inc,34691,2629,30.0,-82.7400118541034,28.1967031766385,2629.0
244,3488,Latt Maxcy Corporation,The Latt Maxcy Corporation,181 Hwy. 630 East,Frostproof,FL,33843.0,latt maxcy corporation,33843,181,17.0,-81.5179092646931,27.7574081780887,181.0
245,3490,Jani-King of Melbourne,Fahem Alam,1580 Fairlee Avenue NW,Melbourne,FL,32901.0,jani-king of melbourne,32901,1580,9.0,-80.7180245744111,28.0376752032337,1580.0
246,3528,CVS Store  No.5815,"CVS/Pharmacy, Inc.",102 S Dale Mabry,Tampa,FL,33609.0,cvs store  no5815,33609,102,22.0,-87.2460954880824,30.4138885414097,102.0
247,3545,J.W. Marriott,"MG Hospitality Services, Inc.",9090 S. Dadeland Blvd.,Miami,FL,33156.0,jw marriott,33156,9090,6.0,-80.3112856332398,25.6881596292193,9090.0
248,3553,"RV Zone, The",The RV Zone,119 Wrecker Hwy,Auburndale,FL,33823.0,rv zone the,33823,119,86.0,-83.991591693087,30.400602279766,119.0
249,3575,Rock N Roll Ribs,"Rock N Roll Ribs, Inc.",4651 State Road 7,Coral Springs,FL,33073.0,rock n roll ribs,33073,4651,46.0,-80.2020721533583,26.2811748748244,4399.0
250,3585,Pizza Hut,"NPC International, Inc.",2316 N. Alexander St,Plant City,FL,33566.0,pizza hut,33566,2316,7.0,-82.1355399006558,27.9902810648722,2105.0
251,3593,2 Stix Inc,"2 Stix, Inc.",4731 Bayou Blvd,Pensacola,FL,32503.0,2 stix inc,32503,4731,0.0,-87.207025348732,30.469801710302,4731.0
252,3612,Onestop Jerk Center Restaurant,Onestop Jerk Center Restaurant,2108 N Howard Ave,Tampa,FL,33607.0,onestop jerk center restaurant,33607,2108,0.0,-82.4829809012464,27.960134740273,2108.0
253,3622,"Wherry Truck Lines, Inc.","Wherry Truck LInes, Inc.",5790 Country Lake Dr,Fort Myers,FL,33905.0,wherry truck lines inc,33905,5790,10.0,-81.7930507125793,26.6589139955714,5790.0
254,3630,"Saffold Farms, LLC","Saffold Farms, LLC",P.O. Box 12,Wimauma,FL,33598.0,saffold farms llc,33598,12,100.0,-82.1339560809993,27.7763584397572,
255,3645,Nick's Tomato Pie,"Nick's Tomato Pie, Inc.",1697 W. Indiantown Road,Jupiter,FL,33458.0,nicks tomato pie,33458,1697,0.0,-80.1242754421132,26.934286265184,1697.0
256,3648,"Jose O. Olvera, FLC","Jose O. Olvera, FLC",P.O. Box 2589,Immokalee,FL,34143.0,jose o olvera flc,34143,2589,100.0,-81.3359574308539,26.3381954014069,
